marker,x_tf_rms,x_ar_rms,x_lag_abs_mean_s,x_lag_slope,x_f_true_hz,x_f_pred_hz,x_freq_rel_err,x_amp_ratio,x_alpha_true,x_alpha_pred,x_decay_rel_err,x_failure_mode,y_tf_rms,y_ar_rms,y_lag_abs_mean_s,y_lag_slope,y_f_true_hz,y_f_pred_hz,y_freq_rel_err,y_amp_ratio,y_alpha_true,y_alpha_pred,y_decay_rel_err,y_failure_mode,sample_label
4,0.7657467323528145,2.7767535921975703,0.020281699346405228,-0.004343891402714926,1.5984015984015987,1.5984015984015987,0.0,1.0305508876213108,0.8375155834172733,1.12792982400145,0.3467568202124835,autoregressive_accumulation,0.2498537669825666,0.9724344972374339,0.0,0.0,1.9980019980019983,1.5984015984015987,0.19999999999999998,0.9882875015063416,0.599033558393214,0.6478238076765297,0.08144827380653866,autoregressive_accumulation,base_sample_3
9,1.1819244164939826,5.5455351085467015,0.01831895424836601,-0.003257918552036192,1.5984015984015987,1.5984015984015987,0.0,0.9984477704105338,0.8004636075039793,0.847881804733074,0.05923841731787782,autoregressive_accumulation,0.4336325863593522,0.7249217647206173,0.0,0.0,1.9980019980019983,1.9980019980019983,0.0,0.9676708133161415,0.5600494518785266,0.5850829342205602,0.044698699834569824,mixed_or_spatial,base_sample_3
13,1.0665533251570436,7.992165609986605,0.017010457516339866,-0.004253393665158366,1.5984015984015987,1.5984015984015987,0.0,0.9924155658035064,0.7633797258094479,0.8181319962463547,0.07172350612121685,autoregressive_accumulation,0.39274273128398013,0.7221309350736083,0.0,0.0,1.9980019980019983,1.9980019980019983,0.0,0.947697556064012,0.7207302450778649,0.7401895743204778,0.02699946252499872,mixed_or_spatial,base_sample_3
18,1.0299166005647553,15.437805344554882,0.01439346405228758,-0.007058823529411758,1.5984015984015987,1.5984015984015987,0.0,0.9819353459728256,0.7647827242438561,0.8047450685501072,0.05225319955515739,autoregressive_accumulation,0.695146948107176,2.614063321687481,0.0,0.0,1.9980019980019983,1.9980019980019983,0.0,0.9450018603087403,0.7283746330230934,0.6392684453860634,0.12233565475392495,autoregressive_accumulation,base_sample_3
